"Subs. Service Line No.","Compute Type","Active","Usage Line Number","Metered service date","Sub Account","Computed Quantity","Existing Entitled Qty","Usage Quantity","UOM","Product","Parent Product","Net Unit Price","SPM Document Number","Line Net Amount","Bill To Plan Number","Consumed Quantity","Overage","Compute Source","Status","Available Amt After Computing","Is Credit Memo?","Spm Partner Credit Amt","Bill to Customer","Trxn Extension ID","Line Net Amount Increased Precision","UCM Payment Credit Amt"
"3.018","Funded Allocation Usage","true",,"09-13-2021","",0.00095,0,0.00095,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.17111,"true","","Invoiced | Draft",3420440.94290,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-13-2021","",0.00096,0,0.00096,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.17587,"true","","Invoiced | Draft",3420107.20951,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-04-2021","",0.00042,0,0.00042,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.02595,"true","","Invoiced | Draft",3434677.02700,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-22-2021","",0.00166,0,0.00166,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.45175,"true","","Invoiced | Draft",3406069.25366,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-24-2021","",0.00186,0,0.00186,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.55361,"true","","Invoiced | Draft",3402156.50686,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-06-2021","",0.00056,0,0.00056,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.05882,"true","","Invoiced | Draft",3430217.55342,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-16-2021","",0.0012,0,0.0012,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.26355,"true","","Invoiced | Draft",3414726.93697,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-10-2021","",0.00078,0,0.00078,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.11224,"true","","Invoiced | Draft",3424948.74441,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-23-2021","",0.00181,0,0.00181,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.52429,"true","","Invoiced | Draft",3403229.15854,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-05-2021","",0.00049,0,0.00049,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.04317,"true","","Invoiced | Draft",3432242.84887,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-06-2021","",0.00054,0,0.00054,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.05549,"true","","Invoiced | Draft",3430609.58391,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-16-2021","",0.00117,0,0.00117,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.25168,"true","","Invoiced | Draft",3415383.43322,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-04-2021","",0.00044,0,0.00044,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.03066,"true","","Invoiced | Draft",3434020.78425,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-07-2021","",0.00062,0,0.00062,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.07248,"true","","Invoiced | Draft",3428703.82212,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-06-2021","",0.00052,0,0.00052,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.05071,"true","","Invoiced | Draft",3431265.61181,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-07-2021","",0.00061,0,0.00061,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.06819,"true","","Invoiced | Draft",3429171.49841,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-22-2021","",0.00165,0,0.00165,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.44514,"true","","Invoiced | Draft",3406344.49509,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-12-2021","",0.00092,0,0.00092,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.16175,"true","","Invoiced | Draft",3421104.47003,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-08-2021","",0.00067,0,0.00067,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.08526,"true","","Invoiced | Draft",3427396.64599,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-01-2021","",0.00031,0,0.00031,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.00607,"true","","Invoiced | Draft",3438335.85535,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-07-2021","",0.0006,0,0.0006,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.06578,"true","","Invoiced | Draft",3429426.72645,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-08-2021","",0.00064,0,0.00064,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.07939,"true","","Invoiced | Draft",3428046.61233,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-06-2021","",0.00051,0,0.00051,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.04917,"true","","Invoiced | Draft",3431397.83368,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-07-2021","",0.00057,0,0.00057,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.0611,"true","","Invoiced | Draft",3429952.81208,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-14-2021","",0.00103,0,0.00103,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.20177,"true","","Invoiced | Draft",3418372.25595,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-17-2021","",0.00124,0,0.00124,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.28069,"true","","Invoiced | Draft",3413843.35489,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-02-2021","",0.00035,0,0.00035,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.01298,"true","","Invoiced | Draft",3436970.40936,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-20-2021","",0.0015,0,0.0015,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.37563,"true","","Invoiced | Draft",3409258.42808,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-03-2021","",0.00041,0,0.00041,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.0243,"true","","Invoiced | Draft",3434946.12543,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-23-2021","",0.00176,0,0.00176,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.50465,"true","","Invoiced | Draft",3404015.54464,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-01-2021","",0.00028,0,0.00028,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.00221,"true","","Invoiced | Draft",3439190.26802,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-16-2021","",0.00121,0,0.00121,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.26717,"true","","Invoiced | Draft",3414577.98667,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-18-2021","",0.00133,0,0.00133,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.31022,"true","","Invoiced | Draft",3412317.04504,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-14-2021","",0.00106,0,0.00106,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.20911,"true","","Invoiced | Draft",3417908.03721,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-06-2021","",0.00051,0,0.00051,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.04815,"true","","Invoiced | Draft",3431585.04308,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-11-2021","",0.00088,0,0.00088,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.14464,"true","","Invoiced | Draft",3422417.15379,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-20-2021","",0.00154,0,0.00154,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.39391,"true","","Invoiced | Draft",3408413.80089,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-06-2021","",0.00056,0,0.00056,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.0577,"true","","Invoiced | Draft",3430347.55854,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-14-2021","",0.00105,0,0.00105,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.207,"true","","Invoiced | Draft",3418048.11240,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-12-2021","",0.00093,0,0.00093,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.1636,"true","","Invoiced | Draft",3420962.51916,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-20-2021","",0.00149,0,0.00149,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.36964,"true","","Invoiced | Draft",3409523.99800,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-11-2021","",0.00082,0,0.00082,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.1259,"true","","Invoiced | Draft",3423827.72570,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-07-2021","",0.00061,0,0.00061,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.06941,"true","","Invoiced | Draft",3429090.88598,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-09-2021","",0.0007,0,0.0007,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.09148,"true","","Invoiced | Draft",3426798.02759,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-16-2021","",0.0012,0,0.0012,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.26475,"true","","Invoiced | Draft",3414659.17398,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-23-2021","",0.0018,0,0.0018,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.52248,"true","","Invoiced | Draft",3403352.64808,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-22-2021","",0.0017,0,0.0017,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.47522,"true","","Invoiced | Draft",3405139.62707,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-12-2021","",0.00089,0,0.00089,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.14817,"true","","Invoiced | Draft",3422098.61806,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-04-2021","",0.00043,0,0.00043,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.02935,"true","","Invoiced | Draft",3434210.64240,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-22-2021","",0.00165,0,0.00165,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.44679,"true","","Invoiced | Draft",3406213.34305,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-26-2021","",0.00199,0,0.00199,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.62106,"true","","Invoiced | Draft",3399821.79952,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-18-2021","",0.00132,0,0.00132,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.30889,"true","","Invoiced | Draft",3412388.55319,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-04-2021","",0.00044,0,0.00044,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.0311,"true","","Invoiced | Draft",3433889.59516,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-26-2021","",0.00206,0,0.00206,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.66568,"true","","Invoiced | Draft",3398353.55135,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-10-2021","",0.00082,0,0.00082,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.12425,"true","","Invoiced | Draft",3423959.10511,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-01-2021","",0.00027,0,0.00027,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.00081,"true","","Invoiced | Draft",3439514.87812,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-23-2021","",0.00177,0,0.00177,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.50817,"true","","Invoiced | Draft",3403826.46582,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-14-2021","",0.00102,0,0.00102,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.19765,"true","","Invoiced | Draft",3418703.93095,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-05-2021","",0.0005,0,0.0005,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.04563,"true","","Invoiced | Draft",3431914.17977,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-19-2021","",0.00148,0,0.00148,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.36815,"true","","Invoiced | Draft",3409600.28216,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-10-2021","",0.00081,0,0.00081,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.12179,"true","","Invoiced | Draft",3424217.53125,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-15-2021","",0.00113,0,0.00113,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.23438,"true","","Invoiced | Draft",3416436.73663,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-25-2021","",0.00191,0,0.00191,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.57808,"true","","Invoiced | Draft",3401183.84449,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.018","Funded Allocation Usage","true",,"09-09-2021","",0.00072,0,0.00072,"GB LOG STG PR MO","B92593 - Oracle Cloud Infrastructure - Logging - Storage - Gigabyte Log Storage Per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"10710253 - 10-01-2021 - 0",0.00000,"",0.09575,"true","","Invoiced | Draft",3426469.35617,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
