"Subs. Service Line No.","Compute Type","Active","Usage Line Number","Metered service date","Sub Account","Computed Quantity","Existing Entitled Qty","Usage Quantity","UOM","Product","Parent Product","Net Unit Price","SPM Document Number","Line Net Amount","Bill To Plan Number","Consumed Quantity","Overage","Compute Source","Status","Available Amt After Computing","Is Credit Memo?","Spm Partner Credit Amt","Bill to Customer","Trxn Extension ID","Line Net Amount Increased Precision","UCM Payment Credit Amt"
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",382324.70116,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-28-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",383128.39051,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",380925.55138,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-31-2021","",1,0,1,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",5.02000,"",0,"false","","Invoiced | Acknowledged by AR",379024.03352,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,5.01530,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",380335.70513,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",381543.34348,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",380122.06719,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-31-2021","",1,0,1,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",5.02000,"",0,"false","","Invoiced | Acknowledged by AR",378353.73083,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,5.01530,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",379787.87972,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",380995.50756,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-31-2021","",1,0,1,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",5.02000,"",0,"false","","Invoiced | Acknowledged by AR",378242.35121,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,5.01530,
"1.007","Usage","true",,"07-28-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",383463.79237,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",382396.11123,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",380477.82590,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",379930.03047,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",381564.72848,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-28-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",383036.21713,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",381777.91893,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",380213.84333,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-31-2021","",1,0,1,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",5.02000,"",0,"false","","Invoiced | Acknowledged by AR",379079.96873,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,5.01530,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",380355.76633,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",380193.39005,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-31-2021","",1,0,1,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",5.02000,"",0,"false","","Invoiced | Acknowledged by AR",379297.90119,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,5.01530,
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",381281.04370,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",382750.31631,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-31-2021","",1,0,1,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",5.02000,"",0,"false","","Invoiced | Acknowledged by AR",378682.40988,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,5.01530,
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",382558.68874,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",380498.27527,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",381352.10409,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-28-2021","",0.16139,0,0.16139,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",0.81000,"",0,"false","","Invoiced | Acknowledged by AR",383539.24146,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.80941,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",380782.51680,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",379696.93817,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",380853.38679,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",381919.89244,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",379767.81852,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-31-2021","",1,0,1,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",5.02000,"",0,"false","","Invoiced | Acknowledged by AR",378912.26573,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,5.01530,
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",381898.64385,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-31-2021","",1,0,1,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",5.02000,"",0,"false","","Invoiced | Acknowledged by AR",378795.10185,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,5.01530,
"1.007","Usage","true",,"07-30-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",381066.56794,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-31-2021","",1,0,1,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",5.02000,"",0,"false","","Invoiced | Acknowledged by AR",379353.44635,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,5.01530,
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",381634.85324,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
"1.007","Usage","true",,"07-31-2021","",1,0,1,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",5.02000,"",0,"false","","Invoiced | Acknowledged by AR",378186.32636,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,5.01530,
"1.007","Usage","true",,"07-31-2021","",1,0,1,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",5.02000,"",0,"false","","Invoiced | Acknowledged by AR",378577.45867,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,5.01530,
"1.007","Usage","true",,"07-29-2021","",4,0,4,"OCPU PER HOUR","B90572 - Oracle Cloud Infrastructure - Database Cloud Service - Enterprise Edition Extreme Performance - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",5.0153000,"10130920 - 08-01-2021 - 0",20.06000,"",0,"false","","Invoiced | Acknowledged by AR",382182.18292,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,20.06120,
