"Subs. Service Line No.","Compute Type","Active","Usage Line Number","Metered service date","Sub Account","Computed Quantity","Existing Entitled Qty","Usage Quantity","UOM","Product","Parent Product","Net Unit Price","SPM Document Number","Line Net Amount","Bill To Plan Number","Consumed Quantity","Overage","Compute Source","Status","Available Amt After Computing","Is Credit Memo?","Spm Partner Credit Amt","Bill to Customer","Trxn Extension ID","Line Net Amount Increased Precision","UCM Payment Credit Amt"
"3.059","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3430798.08788,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-10-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3425422.19988,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3426797.95299,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3431011.64498,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-01-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3439384.97440,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3434806.71721,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-11-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3422822.67698,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-11-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3423353.11450,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-01-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3438605.55209,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-11-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3422414.58089,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3430091.57483,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3429762.85500,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-01-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3439392.36403,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3434741.23448,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3436117.85456,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-08-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3427389.43552,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3433356.54263,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3430675.18670,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3428638.09455,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3426593.51239,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3435855.48095,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-10-2021","",1.97361,0,1.97361,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3424016.44775,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14723,
"3.059","Funded Allocation Usage","true",,"09-08-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3428053.49738,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3429821.04237,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3432643.27041,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3435460.63250,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3431396.88939,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3428769.53321,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-02-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3436912.59575,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3426674.80781,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3430806.39228,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-08-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3428629.79015,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3426147.96725,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3430674.34225,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-10-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3424949.07551,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3426215.55067,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-09-2021","",1.46028,0,1.46028,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.11000,"",0,"true","","Invoiced | Draft",3425868.40985,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.10894,
"3.059","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3426469.28157,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-10-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3425404.16799,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3426533.94267,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3426600.79490,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3436380.74182,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-08-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3427595.14613,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3432963.95304,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3432783.21685,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3431986.22622,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-06-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3430337.73066,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3426000.25429,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-08-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3427520.34403,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3428760.46692,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-01-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3439068.01453,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-09-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3425604.95841,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-11-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3423014.23697,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-09-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3425942.36043,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3433497.22854,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3429032.33592,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-08-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3427192.12258,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-11-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3422622.61802,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3434087.10595,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-04-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3433685.86012,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-07-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3429419.76680,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-10-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3424091.97960,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3432634.24042,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-05-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3432372.92347,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-11-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3423684.15206,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-03-2021","",1,0,1,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.07000,"",0,"true","","Invoiced | Draft",3435585.81210,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.07460,
"3.059","Funded Allocation Usage","true",,"09-11-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3422432.81986,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
"3.059","Funded Allocation Usage","true",,"09-11-2021","",2,0,2,"OCPU PER HOUR","B93113 - Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",0.0746000,"10710253 - 10-01-2021 - 0",0.15000,"",0,"true","","Invoiced | Draft",3423220.95817,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.14920,
