"Subs. Service Line No.","Compute Type","Active","Usage Line Number","Metered service date","Sub Account","Computed Quantity","Existing Entitled Qty","Usage Quantity","UOM","Product","Parent Product","Net Unit Price","SPM Document Number","Line Net Amount","Bill To Plan Number","Consumed Quantity","Overage","Compute Source","Status","Available Amt After Computing","Is Credit Memo?","Spm Partner Credit Amt","Bill to Customer","Trxn Extension ID","Line Net Amount Increased Precision","UCM Payment Credit Amt"
"1.102","Usage","true",,"06-30-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",421647.94240,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-13-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",444336.20160,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-22-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",432850.62400,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-29-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",423062.42240,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-05-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",455482.30400,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-18-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",438565.12320,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-12-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",446259.89440,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-09-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",450729.65120,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-18-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",437716.43520,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-11-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",446938.84480,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-28-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",425099.27360,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-29-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",422666.36800,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-05-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",455878.35840,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-10-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",448805.95840,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-15-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",441846.71680,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-09-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",449937.54240,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-10-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",449541.48800,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-02-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",460178.37760,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-03-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",458198.10560,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-30-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",421874.25920,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-28-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",424929.53600,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-13-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",444845.41440,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-05-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",456048.09600,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-19-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",436754.58880,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-13-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",445354.62720,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-10-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",448579.64160,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-30-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",421478.20480,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-09-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",449994.12160,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-28-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",425042.69440,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-02-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",460121.79840,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-14-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",443148.03840,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-13-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",444562.51840,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-28-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",424194.00640,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-20-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",435340.10880,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-10-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",448636.22080,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-14-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",443996.72640,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-22-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",432737.46560,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-14-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",443883.56800,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-27-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",426457.17440,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-28-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",424986.11520,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-14-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",444109.88480,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-24-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",429569.03040,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-20-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",435623.00480,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-10-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",448523.06240,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-14-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",442808.56320,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-29-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",422722.94720,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
"1.102","Usage","true",,"06-21-2021","",32,0,32,"OCPU PER HOUR","B91363 - Gen 2 Exadata Cloud at Customer - Database OCPU - OCPU Per Hour","B88206 - Oracle PaaS and IaaS Universal Credits",1.7681000,"10292966 - 07-01-2021 - 0",56.58000,"",0,"false","","Invoiced | Acknowledged by AR",433642.73280,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,56.57920,
